"scientific_name","datetime","place_guess","latitude","longitude","tag_list","common_name","url","image_url","species_guess","iconic_taxon_name","taxon_id","num_identification_agreements","num_identification_disagreements","observed_on","time_zone","txNmsrch"
"Abudefduf sexfasciatus","2025-03-27 10:43:09 +0200","Red Sea, Rotes Meer, EG","27.1417978096","33.8832796148","","Scissortail Sergeant","https://www.inaturalist.org/observations/267215005","https://inaturalist-open-data.s3.amazonaws.com/photos/480182183/medium.jpg","Scherenschwanz-Sergeant","Actinopterygii","49401","1","0","2025-03-27","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-10-20 13:32:00 +0300","Red Sea, Red Sea, EG","24.3358936603","35.3596679086","","Scissortail Sergeant","https://www.inaturalist.org/observations/266083639","https://inaturalist-open-data.s3.amazonaws.com/photos/478045966/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","2","0","2023-10-20","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2025-03-14 15:05:00 +0300","Tabuk Province Saudi Arabia","25.4335297479","36.6639763578","","Scissortail Sergeant","https://www.inaturalist.org/observations/266077253","https://static.inaturalist.org/photos/478014970/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","1","0","2025-03-14","Riyadh","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2025-03-17 05:28:00 +0200","Marsa Shagra Halaib W Shalatin<U+060C> 22km North<U+060C> Marsa Alam, Red Sea Governorate 84712, Egypt","25.2452827576","34.7965296359","","Scissortail Sergeant","https://www.inaturalist.org/observations/265703740","https://static.inaturalist.org/photos/477305395/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","1","0","2025-03-17","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2025-03-13 10:52:00 +0200","Second Sharm Al Shiekh, South Sinai Governorate, Egypt","27.7458902936","34.2472348342","","Scissortail Sergeant","https://www.inaturalist.org/observations/265384758","https://inaturalist-open-data.s3.amazonaws.com/photos/476667444/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","2","0","2025-03-13","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2025-03-13 10:45:00 +0200","Second Sharm Al Shiekh, South Sinai Governorate, Egypt","27.7458902936","34.2472348342","","Scissortail Sergeant","https://www.inaturalist.org/observations/265384731","https://inaturalist-open-data.s3.amazonaws.com/photos/476665814/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","1","0","2025-03-13","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2025-03-12 14:47:00 +0200","Egypten","27.4396101991","33.8435386866","","Scissortail Sergeant","https://www.inaturalist.org/observations/265344027","https://static.inaturalist.org/photos/476599776/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","1","0","2025-03-12","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2011-12-02 11:00:00 +0200","Al-Ghurdaqah, EG-BA, EG","27.2642905168","33.874362985","","Scissortail Sergeant","https://www.inaturalist.org/observations/263628079","https://inaturalist-open-data.s3.amazonaws.com/photos/473634260/medium.jpeg","Schaarstaartsergeantvis","Actinopterygii","49401","3","0","2011-12-02","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-07-13 12:29:00 +0300","Red Sea, Sud Sinai, EG","27.7415596027","34.2301198196","","Scissortail Sergeant","https://www.inaturalist.org/observations/263325467","https://static.inaturalist.org/photos/473039709/medium.jpg","Pesce sergente coda a forbice","Actinopterygii","49401","1","0","2023-07-13","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2025-02-18 17:05:00 +0200","Sant Katrin, EG-JS, EG","28.4717213748","34.4984565864","","Scissortail Sergeant","https://www.inaturalist.org/observations/262410790","https://inaturalist-open-data.s3.amazonaws.com/photos/471416041/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","1","0","2025-02-18","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-09-24 19:52:28 +0300","The Barge, Egypt","27.674059","33.803509","Abudefduf sexfasciatus Scissortail Sergeant, Egypt, The Barge, Abudefduf Genus (Sergeant Majors), Abudefduf sexfasciatus, DSCI9387.jpg","Scissortail Sergeant","https://www.inaturalist.org/observations/259955902","https://static.inaturalist.org/photos/466749341/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","1","0","2024-09-24","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-12-30 17:11:00 +0200","K 22 Marsa Alam Road, El Qoseir, Red Sea Governorate 84721, Egypte","25.9401436703","34.3901531665","","Scissortail Sergeant","https://www.inaturalist.org/observations/259557300","https://inaturalist-open-data.s3.amazonaws.com/photos/465949525/medium.jpeg","Schaarstaartsergeantvis","Actinopterygii","49401","1","0","2024-12-30","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2012-07-16 00:00:00 +0200","Marsa Alam, Red Sea Governorate, Egypt","25.5139427621","34.6535659356","","Scissortail Sergeant","https://www.inaturalist.org/observations/259322282","https://inaturalist-open-data.s3.amazonaws.com/photos/465485244/medium.png","Scissortail Sergeant","Actinopterygii","49401","1","0","2012-07-16","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2012-07-16 00:00:00 +0200","Marsa Alam, Red Sea Governorate, Egypt","25.5139427621","34.6535659356","","Scissortail Sergeant","https://www.inaturalist.org/observations/259322281","https://inaturalist-open-data.s3.amazonaws.com/photos/465485236/medium.png","Scissortail Sergeant","Actinopterygii","49401","1","0","2012-07-16","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2011-07-15 00:00:00 +0200","Marsa Alam, Red Sea Governorate, Egypt","25.5139427621","34.6535659356","","Scissortail Sergeant","https://www.inaturalist.org/observations/259314864","https://inaturalist-open-data.s3.amazonaws.com/photos/465470070/medium.png","Scissortail Sergeant","Actinopterygii","49401","1","0","2011-07-15","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-07-17 16:51:00 +0300","Gurdaka, Hurghada, Red Sea Governorate, Egyiptom","27.2701913968","34.1036300917","","Scissortail Sergeant","https://www.inaturalist.org/observations/258990910","https://inaturalist-open-data.s3.amazonaws.com/photos/464775669/medium.jpg","Abudefduf sexfasciatus","Actinopterygii","49401","1","0","2024-07-17","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-09-04 07:17:00 +0300","","27.5844615954","34.3597336979","","Scissortail Sergeant","https://www.inaturalist.org/observations/258739829","https://inaturalist-open-data.s3.amazonaws.com/photos/464295003/medium.png","Scissortail Sergeant","Actinopterygii","49401","3","0","2023-09-04","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2015-04-03 11:14:00 +0200","MB Sol y Mar","26.9919257929","33.9015376977","","Scissortail Sergeant","https://www.inaturalist.org/observations/258677469","https://static.inaturalist.org/photos/464170344/medium.jpeg","Sargento Mayor de seis bandas","Actinopterygii","49401","1","0","2015-04-03","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2015-04-02 10:51:00 +0200","MB Sol y Mar","27.0122396766","33.9231631288","","Scissortail Sergeant","https://www.inaturalist.org/observations/257849210","https://static.inaturalist.org/photos/462571161/medium.jpeg","Sargento Mayor de seis bandas","Actinopterygii","49401","2","0","2015-04-02","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-07-06 17:59:00 +0300","<U+05E9><U+05DE><U+05D5><U+05E8><U+05EA> <U+05D8><U+05D1><U+05E2> <U+05D7><U+05D5><U+05E3> <U+05D4><U+05D0><U+05DC><U+05DE><U+05D5><U+05D2><U+05D9><U+05DD>, <U+05D0><U+05D9><U+05DC><U+05EA>, Israel","29.5079458","34.9210677","","Scissortail Sergeant","https://www.inaturalist.org/observations/257535669","https://inaturalist-open-data.s3.amazonaws.com/photos/462013603/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","1","0","2024-07-06","Jerusalem","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-07-06 17:47:00 +0300","<U+05E9><U+05DE><U+05D5><U+05E8><U+05EA> <U+05D8><U+05D1><U+05E2> <U+05D7><U+05D5><U+05E3> <U+05D4><U+05D0><U+05DC><U+05DE><U+05D5><U+05D2><U+05D9><U+05DD>, <U+05D0><U+05D9><U+05DC><U+05EA>, Israel","29.5079458","34.9210677","","Scissortail Sergeant","https://www.inaturalist.org/observations/257535666","https://inaturalist-open-data.s3.amazonaws.com/photos/462012930/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","1","0","2024-07-06","Jerusalem","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-04-11 00:00:00 +0200","VXX6+VX3, Safaga, Red Sea Governorate 1945911, Egypte","26.8986347755","33.9643316343","","Scissortail Sergeant","https://www.inaturalist.org/observations/257399311","https://inaturalist-open-data.s3.amazonaws.com/photos/461733038/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","3","0","2024-04-11","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2004-12-15 21:31:40 +0200","HaArava Region, Israel","29.5311137722","34.9478628114","","Scissortail Sergeant","https://www.inaturalist.org/observations/257063131","https://static.inaturalist.org/photos/461058788/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","2","0","2004-12-15","Jerusalem","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-12-22 10:34:05 +0200","Red Sea, Al-Bahri al-Ahmari, EG","24.2370933189","35.4154599644","","Scissortail Sergeant","https://www.inaturalist.org/observations/256161815","https://static.inaturalist.org/photos/459423457/medium.jpg","<U+00FA>tesn<U+00ED>k <U+0161>estipruh<U+00FD>","Actinopterygii","49401","3","0","2024-12-22","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2015-04-02 15:24:00 +0200","Hurgada, Hurghada, Mar Rojo, Egipto","26.9915637779","33.9008560205","","Scissortail Sergeant","https://www.inaturalist.org/observations/255887253","https://static.inaturalist.org/photos/458669523/medium.jpg","Sargento Mayor de seis bandas","Actinopterygii","49401","1","0","2015-04-02","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-12-21 09:28:00 +0200","","27.3468218349","33.837920585","","Scissortail Sergeant","https://www.inaturalist.org/observations/255853431","https://inaturalist-open-data.s3.amazonaws.com/photos/458600516/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","1","0","2024-12-21","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2015-06-19 10:39:00 +0200","MA Aurora Bay","25.2055055207","34.8091526882","","Scissortail Sergeant","https://www.inaturalist.org/observations/255705977","https://static.inaturalist.org/photos/458301920/medium.jpg","Sargento Mayor de seis bandas","Actinopterygii","49401","1","0","2015-06-19","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2015-06-04 11:37:00 +0200","Al-Ghurdaqah, EG-BA, EG","27.1206268766","33.8304913508","","Scissortail Sergeant","https://www.inaturalist.org/observations/255596542","https://inaturalist-open-data.s3.amazonaws.com/photos/458076814/medium.jpeg","Scherenschwanz-Sergeant","Actinopterygii","49401","2","0","2015-06-04","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-11-10 09:12:00 +0200","Safaja, EG-BA, EG","26.8346628958","33.9534633832","","Scissortail Sergeant","https://www.inaturalist.org/observations/253042877","https://inaturalist-open-data.s3.amazonaws.com/photos/453019075/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","1","0","2024-11-10","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-11-21 08:58:00 +0300","House reef Ummahatt Saudi Arabia","25.5660961033","36.7149645378","","Scissortail Sergeant","https://www.inaturalist.org/observations/252716919","https://static.inaturalist.org/photos/452435153/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","1","0","2024-11-21","Riyadh","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-11-14 09:43:00 +0200","Al-Qusayr, EG-BA, EG","25.8672847656","34.4172536005","","Scissortail Sergeant","https://www.inaturalist.org/observations/251767151","https://inaturalist-open-data.s3.amazonaws.com/photos/450551807/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","1","0","2024-11-14","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-11-12 09:45:36 +0200","Egypt","25.3381981531","34.7391007841","","Scissortail Sergeant","https://www.inaturalist.org/observations/251528492","https://inaturalist-open-data.s3.amazonaws.com/photos/450101144/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","1","0","2024-11-12","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-11-12 09:47:00 +0200","Dibab, Red Sea, EG","25.3419022018","34.7409869002","","Scissortail Sergeant","https://www.inaturalist.org/observations/251466368","https://inaturalist-open-data.s3.amazonaws.com/photos/449953007/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","1","0","2024-11-12","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2009-12-13 01:23:00 +0200","Ras Mohammed National Park, EG-JS-SS, EG-JS, EG","27.8467713975","34.3150268048","","Scissortail Sergeant","https://www.inaturalist.org/observations/251052130","https://inaturalist-open-data.s3.amazonaws.com/photos/449121832/medium.jpeg","<U+0428><U+0435><U+0441><U+0442><U+0438><U+043F><U+043E><U+043B><U+043E><U+0441><U+044B><U+0439> <U+0430><U+0431><U+0443><U+0434><U+0435><U+0444><U+0434><U+0443><U+0444>","Actinopterygii","49401","1","0","2009-12-13","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2022-10-11 14:23:00 +0200","","27.8145","33.9196666667","Scissortail Sergeant, Damselfish, SmallOval, Fish, IORS, Abudefduf sexfasciatus","Scissortail Sergeant","https://www.inaturalist.org/observations/251024314","https://inaturalist-open-data.s3.amazonaws.com/photos/449073461/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","2","0","2022-10-11","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-04-06 16:35:00 +0300","Aqaba Qasabah District, Jord<U+00E0>nia","29.4518380029","34.9632178807","","Scissortail Sergeant","https://www.inaturalist.org/observations/250996184","https://inaturalist-open-data.s3.amazonaws.com/photos/449016807/medium.jpg","Sergent de atol","Actinopterygii","49401","1","0","2024-04-06","Asia/Amman","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2009-12-14 09:54:00 +0200","<U+0428><U+0430><U+0440><U+043C>-<U+044D><U+0448>-<U+0428><U+0435><U+0439><U+0445>, Second Sharm Al Shiekh, <U+042E><U+0436><U+043D><U+0430><U+044F> <U+0421><U+0438><U+043D><U+0430>, <U+0415><U+0433><U+0438><U+043F><U+0435><U+0442>","27.9719138844","34.4256079397","","Scissortail Sergeant","https://www.inaturalist.org/observations/250813625","https://inaturalist-open-data.s3.amazonaws.com/photos/448653398/medium.jpeg","<U+0428><U+0435><U+0441><U+0442><U+0438><U+043F><U+043E><U+043B><U+043E><U+0441><U+044B><U+0439> <U+0430><U+0431><U+0443><U+0434><U+0435><U+0444><U+0434><U+0443><U+0444>","Actinopterygii","49401","2","0","2009-12-14","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-11-06 09:59:04 +0200","Al Sakalah, <U+0425><U+0443><U+0440><U+0433><U+0430><U+0434><U+0430>, <U+041C><U+0443><U+0445><U+0430><U+0444><U+0430><U+0437><U+0430> <U+044D><U+043B><U+044C>-<U+0411><U+0430><U+0445><U+0440> <U+044D><U+043B><U+044C>-<U+0410><U+0445><U+043C><U+0430><U+0440>, EG","27.2346883333","33.848655","","Scissortail Sergeant","https://www.inaturalist.org/observations/250705621","https://inaturalist-open-data.s3.amazonaws.com/photos/448437928/medium.jpeg","<U+0428><U+0435><U+0441><U+0442><U+0438><U+043F><U+043E><U+043B><U+043E><U+0441><U+044B><U+0439> <U+0430><U+0431><U+0443><U+0434><U+0435><U+0444><U+0434><U+0443><U+0444>","Actinopterygii","49401","2","0","2024-11-06","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-10-25 16:18:00 +0300","Sharm El-Sheikh, Second Sharm Al Shiekh, South Sinai Governorate, Egypt","27.9703826143","34.4230281819","","Scissortail Sergeant","https://www.inaturalist.org/observations/250672209","https://inaturalist-open-data.s3.amazonaws.com/photos/448370246/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","2","0","2024-10-25","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-10-25 08:54:00 +0300","Mamsha Road (El<U+060C> The Corniche, St<U+060C> Hurghada, Red Sea Governorate 1962803, Egypt","27.1821604412","33.8298333937","","Scissortail Sergeant","https://www.inaturalist.org/observations/250309276","https://inaturalist-open-data.s3.amazonaws.com/photos/447638984/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","3","0","2024-10-25","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-10-25 09:18:00 +0300","Mamsha Road (El<U+060C> The Corniche, St<U+060C> Hurghada, Red Sea Governorate 1962803, Egypt","27.1821604412","33.8298333937","","Scissortail Sergeant","https://www.inaturalist.org/observations/250299617","https://inaturalist-open-data.s3.amazonaws.com/photos/447619996/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","3","0","2024-10-25","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-10-13 08:51:00 +0300","Marsa Alam, Red Sea Governorate, Egitto","24.2379253155","35.4168748882","","Scissortail Sergeant","https://www.inaturalist.org/observations/249187763","https://inaturalist-open-data.s3.amazonaws.com/photos/445392727/medium.jpeg","Pesce sergente coda a forbice","Actinopterygii","49401","1","0","2024-10-13","Cairo","Abudefduf sexfasciatus"
